timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754352337.6429198,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.6929219,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.7429247,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.7929366,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.8429422,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.892947,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.9429617,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.9938045,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352338.0438118,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352338.0938132,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.1438203,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.193819,22,118,113,645,583,68.4960601490984,62.466516661309335,179
1754352338.2438295,22,117,113,645,583,68.4960601490984,62.466516661309335,180
1754352338.2938342,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.3438394,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352338.393852,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.443862,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.4938622,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352338.5447202,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.5947297,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.6447332,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352338.6947384,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.7447402,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.7947476,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352338.844759,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352338.894764,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352338.9447703,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352338.9947827,22,117,113,645,583,68.4960601490984,62.466516661309335,178
1754352339.0447855,22,118,112,645,583,68.4960601490984,62.466516661309335,181
1754352339.095629,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352339.14564,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352339.1956508,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352339.2456572,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352339.2956603,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352339.3456614,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.3956678,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.4456701,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352339.4956706,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.5456789,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.5956833,22,118,112,645,583,68.4960601490984,62.466516661309335,178
1754352339.646544,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.6965508,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.74656,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352339.7965705,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.846572,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.8965762,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.9465861,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352339.9965873,22,118,112,645,583,68.4960601490984,62.466516661309335,180
1754352340.046594,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352340.0966012,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352340.1466057,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.197465,22,117,113,645,583,68.4960601490984,62.466516661309335,178
1754352340.2474701,22,117,113,645,583,68.4960601490984,62.466516661309335,178
1754352340.2974796,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.347481,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.3974934,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352340.4475043,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352340.4975083,22,117,112,645,583,68.4960601490984,62.466516661309335,179
