timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754350018.1367266,12,95,18,236,671,25.0621243336236,71.89542483660131,246
1754350018.1867332,12,65,18,236,671,25.0621243336236,71.89542483660131,246
1754350018.2367487,22,109,18,236,671,25.0621243336236,71.89542483660131,248
1754350018.2867515,22,109,46,236,671,25.0621243336236,71.89542483660131,248
1754350018.3367636,12,109,46,236,671,25.0621243336236,71.89542483660131,249
1754350018.386761,14,94,44,236,671,25.0621243336236,71.89542483660131,251
1754350018.436763,14,64,44,236,671,25.0621243336236,71.89542483660131,254
1754350018.4867668,14,63,43,236,671,25.0621243336236,71.89542483660131,258
1754350018.5367746,14,63,43,236,671,25.0621243336236,71.89542483660131,258
1754350018.5867832,12,93,42,236,671,25.0621243336236,71.89542483660131,257
1754350018.6367903,13,93,42,236,671,25.0621243336236,71.89542483660131,257
1754350018.6867914,12,93,42,236,671,25.0621243336236,71.89542483660131,259
1754350018.7367938,11,93,42,236,671,25.0621243336236,71.89542483660131,263
1754350018.786797,11,93,42,236,671,25.0621243336236,71.89542483660131,275
