timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1752974491.3691695,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.419171,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.469169,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.5191824,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.5691826,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.6191945,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.669205,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.719212,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.7692165,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.819224,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.8692272,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974491.9192343,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.9692423,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.01926,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.0692604,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.119274,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.1692777,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.2192855,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.2692876,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.319291,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.3692932,32,24,22,37,201,3.9292313573901403,21.53648344583735,340
1752974492.419307,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.469307,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.5193205,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.5693245,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.6193314,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.669341,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.719349,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.784197,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.8341632,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974492.8841705,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974492.9341803,32,24,22,37,201,3.9292313573901403,21.53648344583735,340
1752974492.9841712,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974493.0341816,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974493.0841916,32,24,22,39,203,4.141622241573391,21.750776813457623,341
1752974493.1341944,32,24,31,43,207,4.566404009939893,22.179363548698166,341
1752974493.1842024,32,24,31,48,213,5.09738122039802,22.822243651558985,341
1752974493.2342172,32,24,31,52,219,5.522162988764522,23.4651237544198,340
1752974493.284225,32,24,31,57,224,6.053140199222649,24.000857173470482,339
1752974493.334231,32,24,30,63,231,6.6903128517724015,24.750883960141433,341
1752974493.3842301,32,24,30,63,231,6.6903128517724015,24.750883960141433,341
1752974493.434244,32,24,29,76,243,8.070853598963533,26.036644165863066,339
1752974493.4934897,32,24,29,83,249,8.81422169360491,26.67952426872388,338
1752974493.560402,35,24,29,97,263,10.300957882887666,28.179577842065786,340
